task,mechanism,policy,method_group,training_seeds,mean_exact_return,std_exact_return,mean_exact_regret,maximum_unsupported_mass,best_fixed_extreme_exact_return,mean_return_minus_best_fixed_extreme,display_policy
aki_rrt,interior_optimum,random_supported,control,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Supported random
aki_rrt,interior_optimum,severity_rule,control,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Severity rule
aki_rrt,interior_optimum,soft_spibb,model_free,5,0.24209143932399996,4.8074067159589095e-17,-1.1102230246251566e-17,0.0,0.2420914393239999,5.551115123125783e-17,Soft-SPIBB adapter
aki_rrt,interior_optimum,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H1 exhaustive (support + uncertainty)
aki_rrt,interior_optimum,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H1 exhaustive (support)
aki_rrt,interior_optimum,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H4 CEM (support + uncertainty)
aki_rrt,interior_optimum,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H4 CEM (support)
aki_rrt,interior_optimum,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H8 CEM (support + uncertainty)
aki_rrt,interior_optimum,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,5,0.2420914393239999,0.0,0.0,0.0,0.2420914393239999,0.0,Transformer + H8 CEM (support)
aki_rrt,state_dependent_optimum,behavior_cloning,model_free,5,0.24185854765107978,0.00018596810013594888,0.011233444635344,0.0,0.2423252047802031,-0.00046665712912333235,Behavior cloning
aki_rrt,state_dependent_optimum,decision_transformer_adapter,model_free,5,0.24238283604441477,0.000322002918879721,0.01070915624200904,0.0,0.2423252047802031,5.763126421165499e-05,Decision Transformer adapter
aki_rrt,state_dependent_optimum,discrete_bcq,model_free,5,0.24007297729764066,0.005036133751802922,0.013019014988783181,0.0,0.2423252047802031,-0.0022522274825624577,Discrete BCQ
aki_rrt,state_dependent_optimum,discrete_cql,model_free,5,0.24007297729764066,0.005036133751802922,0.013019014988783181,0.0,0.2423252047802031,-0.0022522274825624577,Discrete CQL
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,categorical RSSM + H1 exhaustive (support + uncertainty)
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,categorical RSSM + H1 exhaustive (support)
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,categorical RSSM + H4 CEM (support + uncertainty)
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2438923631822923,0.009236014631234742,0.009199629104131541,0.0,0.2423252047802031,0.0015671584020891804,categorical RSSM + H4 CEM (support)
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,categorical RSSM + H8 CEM (support + uncertainty)
aki_rrt,state_dependent_optimum,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,5,0.24390993145063383,0.009257175169392859,0.00918206083578996,0.0,0.2423252047802031,0.0015847266704307195,categorical RSSM + H8 CEM (support)
aki_rrt,state_dependent_optimum,empirical_behavior,control,5,0.2501753569270502,0.0,0.0029166353593736,0.0,0.2423252047802031,0.007850152146847061,Empirical behavior
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,Gaussian ensemble + H1 exhaustive (support + uncertainty)
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,Gaussian ensemble + H1 exhaustive (support)
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,Gaussian ensemble + H4 CEM (support + uncertainty)
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2438923631822923,0.009236014631234742,0.009199629104131541,0.0,0.2423252047802031,0.0015671584020891804,Gaussian ensemble + H4 CEM (support)
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,Gaussian ensemble + H8 CEM (support + uncertainty)
aki_rrt,state_dependent_optimum,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,5,0.24390993145063383,0.009257175169392859,0.00918206083578996,0.0,0.2423252047802031,0.0015847266704307195,Gaussian ensemble + H8 CEM (support)
aki_rrt,state_dependent_optimum,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.24391266528901917,0.00926047864528549,0.009179326997404641,0.0,0.2423252047802031,0.0015874605088160576,GRU-D + H1 exhaustive (support + uncertainty)
