task,response_regime,reward_variant,method,method_group,seed,true_return,exact_behavior_policy_value,paired_behavior_relative_return_difference,paired_standard_error,unsupported_action_mass,policy_probability_complete,rank_within_task_regime_reward_seed,paired_difference_definition
shock,moderate,terminal_only,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3489386095515149,0.3484130378358231,0.028904256658662,0.0024308866842353,0.0,True,18.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3411,0.3569675697344765,0.3484130378358231,0.0369332168416237,0.0027498570738304,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3569675697344765,0.3484130378358231,0.0369332168416237,0.0027498570738304,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.352471352032018,0.3484130378358231,0.0324369991391652,0.0026328611753374,0.0,True,14.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.352471352032018,0.3484130378358231,0.0324369991391652,0.0026621372653891,0.0,True,11.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3482962927368779,0.3484130378358231,0.0282619398440251,0.0024561634971785,0.0,True,22.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3484568719405371,0.3484130378358231,0.0284225190476843,0.0024472617706867,0.0,True,20.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3411,0.3569675697344765,0.3484130378358231,0.0369332168416237,0.0027498570738304,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3569675697344765,0.3484130378358231,0.0369332168416237,0.0027498570738304,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.352471352032018,0.3484130378358231,0.0324369991391652,0.0026328611753374,0.0,True,14.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3519896144210404,0.3484130378358231,0.0319552615281875,0.0026394746954404,0.0,True,17.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3482962927368779,0.3484130378358231,0.0282619398440251,0.0024561634971785,0.0,True,22.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,moderate,terminal_only,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3478145551259002,0.3484130378358231,0.0277802022330474,0.002419307078436,0.0,True,25.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,behavior_cloning,model_free,3411,0.3280633130758145,0.3565141356617738,-0.0004817376109777,0.0014990964582368,0.0,True,30.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,discrete_bcq,model_free,3411,0.3221218825404228,0.3565141356617738,-0.0064231681463693,0.0013908562549551,0.0,True,32.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,discrete_cql,model_free,3411,0.315377555986735,0.3565141356617738,-0.0131674947000571,0.0014981031271038,0.0,True,33.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,soft_spibb,model_free,3411,0.3226036201514005,0.3565141356617738,-0.0059414305353916,0.0015610971647852,0.0,True,31.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,decision_transformer_adapter,model_free,3411,0.3291873675014291,0.3565141356617738,0.0006423168146369,0.0014728980063158,0.0,True,28.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,empirical_behavior,control,3411,0.3291873675014291,0.3565141356617738,0.0006423168146369,0.0014728980063158,0.0,True,28.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,random_supported,control,3411,0.3378586444990277,0.3565141356617738,0.0093135938122355,0.001756588269582,0.0,True,26.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,minimum_supported_action,control,3411,0.3103996006732988,0.3565141356617738,-0.0181454500134934,0.0016238382824707,0.0,True,34.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,maximum_supported_action,control,3411,0.3653176883247567,0.3565141356617738,0.0367726376379645,0.0024931025059707,0.0,True,1.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,severity_rule,control,3411,0.3295085259087476,0.3565141356617738,0.0009634752219554,0.0014006177843431,0.0,True,27.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.3470116591076041,0.3565141356617738,0.0184666084208118,0.001840903232015,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.3470116591076041,0.3565141356617738,0.0184666084208118,0.001840903232015,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.344924129460034,0.3565141356617738,0.0163790787732418,0.0017436711560881,0.0,True,13.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3450847086636933,0.3565141356617738,0.016539657976901,0.0017628252826565,0.0,True,10.0,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.3446029710527155,0.3565141356617738,0.0160579203659233,0.0017642130582747,0.0,True,21.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.3446029710527155,0.3565141356617738,0.0160579203659233,0.0017642130582747,0.0,True,21.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
shock,delayed,terminal_only,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.3470116591076041,0.3565141356617738,0.0184666084208118,0.001840903232015,0.0,True,5.5,policy return minus independently action-seeded behavior return under common initial states and exogenous noise
